Date,City,Latitude,Longitude,City_Type,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure,AQI,Year,Month,Day,DayOfWeek,Season
2024-04-03,Delhi,28.6139,77.209,metropolitan,118.09,212.08,55.52,19.65,2.56,52.84,28.7,50.6,17.3,1018.4,218,2024,4,3,2,Summer
2024-04-03,Mumbai,19.076,72.8777,coastal,78.27,147.36,41.7,19.83,1.92,36.5,32.5,70.5,14.7,1009.3,157,2024,4,3,2,Summer
2024-04-03,Bengaluru,12.9716,77.5946,IT_hub,59.31,115.82,41.6,9.06,1.64,29.66,29.1,59.5,16.7,1005.0,112,2024,4,3,2,Summer
2024-04-03,Chennai,13.0827,80.2707,coastal,79.28,127.3,33.78,13.44,1.31,28.91,35.0,76.1,23.3,1019.7,126,2024,4,3,2,Summer
2024-04-03,Kolkata,22.5726,88.3639,metropolitan,133.16,180.0,44.43,19.82,2.24,53.41,32.3,63.8,19.4,1009.9,202,2024,4,3,2,Summer
2024-04-03,Hyderabad,17.385,78.4867,mixed,63.92,185.71,36.66,12.74,1.76,35.7,33.0,65.6,8.2,1010.1,202,2024,4,3,2,Summer
2024-04-03,Pune,18.5204,73.8567,mixed,56.03,112.7,34.63,8.37,1.0,34.12,27.3,69.9,20.2,1018.2,121,2024,4,3,2,Summer
2024-04-03,Ahmedabad,23.0225,72.5714,industrial,88.01,160.28,36.51,11.14,2.11,39.28,31.6,41.0,24.6,1000.8,148,2024,4,3,2,Summer
2024-04-03,Jaipur,26.9124,75.7873,desert,71.43,168.7,34.4,11.33,1.64,36.01,33.2,52.9,20.2,1017.3,161,2024,4,3,2,Summer
2024-04-03,Lucknow,26.8467,80.9462,plains,131.22,264.45,67.5,21.23,1.85,44.69,28.3,63.6,15.0,1001.7,265,2024,4,3,2,Summer
2024-04-04,Delhi,28.6139,77.209,metropolitan,128.35,202.43,60.58,23.29,2.7,49.72,27.2,69.4,16.9,1007.0,230,2024,4,4,3,Summer
2024-04-04,Mumbai,19.076,72.8777,coastal,66.54,175.35,48.99,12.53,1.36,33.52,30.5,64.6,22.5,1008.3,161,2024,4,4,3,Summer
2024-04-04,Bengaluru,12.9716,77.5946,IT_hub,72.6,166.85,40.63,11.46,1.07,36.19,26.5,59.2,18.4,1018.1,153,2024,4,4,3,Summer
2024-04-04,Chennai,13.0827,80.2707,coastal,105.28,129.31,42.28,15.22,2.1,50.86,32.5,74.5,17.5,1011.9,181,2024,4,4,3,Summer
2024-04-04,Kolkata,22.5726,88.3639,metropolitan,104.02,198.76,67.86,14.14,2.38,49.6,30.5,65.0,15.1,1003.8,211,2024,4,4,3,Summer
2024-04-04,Hyderabad,17.385,78.4867,mixed,83.58,178.35,38.74,11.15,1.55,45.76,31.5,58.1,18.5,1018.6,193,2024,4,4,3,Summer
2024-04-04,Pune,18.5204,73.8567,mixed,62.58,134.26,41.8,11.26,1.25,35.19,30.5,65.4,9.3,1014.1,136,2024,4,4,3,Summer
2024-04-04,Ahmedabad,23.0225,72.5714,industrial,100.58,189.72,46.96,12.55,1.85,41.7,29.5,41.8,16.4,1014.1,180,2024,4,4,3,Summer
2024-04-04,Jaipur,26.9124,75.7873,desert,72.65,134.43,45.9,10.11,1.53,28.71,30.3,44.9,24.0,1005.9,125,2024,4,4,3,Summer
2024-04-04,Lucknow,26.8467,80.9462,plains,125.99,229.14,69.12,17.92,2.22,48.65,29.1,47.4,19.7,1014.3,219,2024,4,4,3,Summer
2024-04-05,Delhi,28.6139,77.209,metropolitan,93.34,212.56,55.21,13.77,2.02,47.52,30.0,62.8,21.7,1001.1,202,2024,4,5,4,Summer
2024-04-05,Mumbai,19.076,72.8777,coastal,61.25,131.83,38.46,16.53,1.43,28.87,33.2,62.5,22.3,1017.6,122,2024,4,5,4,Summer
2024-04-05,Bengaluru,12.9716,77.5946,IT_hub,79.19,165.33,49.98,9.81,1.27,29.92,29.3,56.1,5.0,1014.9,152,2024,4,5,4,Summer
2024-04-05,Chennai,13.0827,80.2707,coastal,68.7,127.65,41.02,16.66,2.09,40.3,35.1,76.9,6.8,1002.1,132,2024,4,5,4,Summer
2024-04-05,Kolkata,22.5726,88.3639,metropolitan,116.88,260.66,62.7,20.17,2.29,52.26,30.0,84.1,9.6,1005.8,242,2024,4,5,4,Summer
2024-04-05,Hyderabad,17.385,78.4867,mixed,81.79,132.14,37.1,10.11,1.51,45.42,30.5,69.4,11.3,1019.5,135,2024,4,5,4,Summer
2024-04-05,Pune,18.5204,73.8567,mixed,73.84,124.88,30.91,9.47,1.54,40.82,29.7,71.1,18.0,1006.8,130,2024,4,5,4,Summer
2024-04-05,Ahmedabad,23.0225,72.5714,industrial,87.03,160.25,67.43,13.1,2.69,39.48,33.2,45.6,10.7,1001.8,172,2024,4,5,4,Summer
2024-04-05,Jaipur,26.9124,75.7873,desert,86.37,208.65,51.57,14.52,1.7,41.58,29.7,52.6,10.6,1006.2,206,2024,4,5,4,Summer
2024-04-05,Lucknow,26.8467,80.9462,plains,103.44,175.02,52.74,19.64,2.9,36.88,30.6,48.9,15.4,1004.2,183,2024,4,5,4,Summer
2024-04-06,Delhi,28.6139,77.209,metropolitan,123.41,176.73,44.36,15.84,2.4,33.55,31.7,61.8,19.4,1001.5,206,2024,4,6,5,Summer
2024-04-06,Mumbai,19.076,72.8777,coastal,115.37,158.44,42.1,16.78,2.26,35.59,35.3,89.9,13.1,1014.3,193,2024,4,6,5,Summer
2024-04-06,Bengaluru,12.9716,77.5946,IT_hub,60.52,131.21,30.16,10.18,1.13,40.61,28.7,61.4,8.1,1019.2,121,2024,4,6,5,Summer
2024-04-06,Chennai,13.0827,80.2707,coastal,65.12,123.58,26.56,10.43,1.53,32.73,36.4,62.2,21.2,1001.0,128,2024,4,6,5,Summer
2024-04-06,Kolkata,22.5726,88.3639,metropolitan,98.1,204.31,54.83,13.22,2.57,34.01,33.0,80.6,19.2,1014.4,195,2024,4,6,5,Summer
2024-04-06,Hyderabad,17.385,78.4867,mixed,80.18,165.18,35.01,11.4,1.52,40.86,30.6,47.2,16.8,1001.4,152,2024,4,6,5,Summer
2024-04-06,Pune,18.5204,73.8567,mixed,60.12,114.2,27.54,7.73,1.2,34.06,30.3,64.6,11.3,1018.3,115,2024,4,6,5,Summer
2024-04-06,Ahmedabad,23.0225,72.5714,industrial,93.15,191.31,51.41,17.96,1.77,47.49,34.9,41.6,17.1,1014.6,177,2024,4,6,5,Summer
2024-04-06,Jaipur,26.9124,75.7873,desert,79.04,189.8,45.79,11.73,1.81,38.15,33.9,59.0,11.2,1018.5,172,2024,4,6,5,Summer
2024-04-06,Lucknow,26.8467,80.9462,plains,93.87,224.45,56.24,21.36,1.8,48.38,29.9,61.4,7.4,1014.3,242,2024,4,6,5,Summer
2024-04-07,Delhi,28.6139,77.209,metropolitan,70.99,156.79,39.03,13.33,1.47,33.13,31.0,54.9,20.8,1010.0,157,2024,4,7,6,Summer
2024-04-07,Mumbai,19.076,72.8777,coastal,77.57,133.81,35.67,14.65,1.29,37.14,33.6,79.8,19.7,1015.7,145,2024,4,7,6,Summer
2024-04-07,Bengaluru,12.9716,77.5946,IT_hub,56.56,85.51,33.04,8.82,0.86,27.48,26.2,76.8,14.8,1017.8,93,2024,4,7,6,Summer
2024-04-07,Chennai,13.0827,80.2707,coastal,73.29,154.08,37.52,13.51,1.32,26.08,35.3,69.7,17.0,1008.4,161,2024,4,7,6,Summer
2024-04-07,Kolkata,22.5726,88.3639,metropolitan,60.65,142.83,31.49,12.48,1.26,31.11,34.8,63.5,22.2,1012.1,129,2024,4,7,6,Summer
2024-04-07,Hyderabad,17.385,78.4867,mixed,55.75,115.19,39.48,10.5,1.15,26.72,33.1,71.8,14.1,1019.5,126,2024,4,7,6,Summer
2024-04-07,Pune,18.5204,73.8567,mixed,46.89,82.3,26.28,7.29,0.99,31.89,25.9,61.6,12.6,1003.3,82,2024,4,7,6,Summer
2024-04-07,Ahmedabad,23.0225,72.5714,industrial,92.46,168.88,40.98,14.21,2.13,35.81,29.2,55.8,8.0,1008.0,176,2024,4,7,6,Summer
2024-04-07,Jaipur,26.9124,75.7873,desert,71.56,134.11,30.98,7.82,1.37,28.34,33.2,37.1,24.7,1011.5,135,2024,4,7,6,Summer
2024-04-07,Lucknow,26.8467,80.9462,plains,77.29,137.7,54.41,12.42,2.39,37.17,32.8,61.6,18.5,1001.0,149,2024,4,7,6,Summer
2024-04-08,Delhi,28.6139,77.209,metropolitan,149.38,251.67,52.21,19.34,2.94,57.6,29.3,67.0,6.5,1016.9,235,2024,4,8,0,Summer
2024-04-08,Mumbai,19.076,72.8777,coastal,108.75,245.38,51.42,18.09,2.52,34.2,32.3,85.0,13.7,1008.1,261,2024,4,8,0,Summer
2024-04-08,Bengaluru,12.9716,77.5946,IT_hub,88.08,170.93,49.05,9.91,1.41,36.87,31.5,71.7,7.6,1019.2,184,2024,4,8,0,Summer
2024-04-08,Chennai,13.0827,80.2707,coastal,62.01,110.79,41.16,12.5,1.61,38.68,32.1,76.1,24.5,1005.5,112,2024,4,8,0,Summer
2024-04-08,Kolkata,22.5726,88.3639,metropolitan,77.61,126.83,55.01,11.96,1.92,44.79,33.8,59.0,23.5,1015.2,150,2024,4,8,0,Summer
2024-04-08,Hyderabad,17.385,78.4867,mixed,92.98,184.85,48.37,9.69,1.25,46.45,29.9,45.5,8.7,1012.2,178,2024,4,8,0,Summer
2024-04-08,Pune,18.5204,73.8567,mixed,44.96,108.13,35.64,9.59,1.22,23.14,26.8,49.0,24.9,1010.3,117,2024,4,8,0,Summer
2024-04-08,Ahmedabad,23.0225,72.5714,industrial,92.86,124.34,47.61,11.49,2.09,39.27,31.9,42.3,20.4,1001.5,145,2024,4,8,0,Summer
2024-04-08,Jaipur,26.9124,75.7873,desert,79.56,152.26,39.33,13.46,1.44,28.99,29.7,56.6,20.3,1002.9,160,2024,4,8,0,Summer
2024-04-08,Lucknow,26.8467,80.9462,plains,142.29,217.59,48.17,21.43,2.44,58.32,29.4,62.9,15.1,1002.2,250,2024,4,8,0,Summer
2024-04-09,Delhi,28.6139,77.209,metropolitan,109.48,238.33,66.87,23.75,3.13,56.76,29.8,40.7,19.1,1006.6,237,2024,4,9,1,Summer
2024-04-09,Mumbai,19.076,72.8777,coastal,100.83,203.08,57.39,16.71,2.55,51.14,34.5,80.5,14.0,1005.3,201,2024,4,9,1,Summer
2024-04-09,Bengaluru,12.9716,77.5946,IT_hub,72.25,111.72,37.42,9.19,1.01,24.07,27.9,70.8,22.0,1017.3,128,2024,4,9,1,Summer
2024-04-09,Chennai,13.0827,80.2707,coastal,103.06,185.63,36.3,13.56,1.66,38.53,33.9,79.0,8.6,1002.1,196,2024,4,9,1,Summer
2024-04-09,Kolkata,22.5726,88.3639,metropolitan,119.65,218.49,67.3,18.38,2.43,36.37,30.1,81.6,14.0,1007.6,238,2024,4,9,1,Summer
2024-04-09,Hyderabad,17.385,78.4867,mixed,95.99,169.8,43.23,15.54,1.61,44.25,32.4,52.1,10.5,1007.1,155,2024,4,9,1,Summer
2024-04-09,Pune,18.5204,73.8567,mixed,80.38,129.85,34.27,9.56,1.16,35.44,30.4,65.5,9.4,1001.3,121,2024,4,9,1,Summer
2024-04-09,Ahmedabad,23.0225,72.5714,industrial,93.05,151.19,41.26,14.7,2.07,38.12,32.5,60.7,21.3,1015.8,170,2024,4,9,1,Summer
2024-04-09,Jaipur,26.9124,75.7873,desert,73.03,138.3,54.21,14.92,1.61,34.1,33.9,40.7,6.0,1016.5,126,2024,4,9,1,Summer
2024-04-09,Lucknow,26.8467,80.9462,plains,93.69,205.68,47.78,18.41,1.71,41.85,27.0,70.0,24.1,1001.5,204,2024,4,9,1,Summer
2024-04-10,Delhi,28.6139,77.209,metropolitan,113.74,250.45,53.01,16.68,2.21,40.59,29.4,61.0,24.6,1003.9,241,2024,4,10,2,Summer
2024-04-10,Mumbai,19.076,72.8777,coastal,104.98,238.52,46.57,19.22,1.91,34.21,34.9,81.2,17.9,1017.6,223,2024,4,10,2,Summer
2024-04-10,Bengaluru,12.9716,77.5946,IT_hub,58.14,128.35,32.02,8.93,1.62,38.39,28.4,74.5,17.4,1018.8,120,2024,4,10,2,Summer
2024-04-10,Chennai,13.0827,80.2707,coastal,75.17,127.23,41.89,11.96,1.42,37.2,35.8,60.3,20.3,1008.7,134,2024,4,10,2,Summer
2024-04-10,Kolkata,22.5726,88.3639,metropolitan,135.94,220.75,70.28,15.0,2.55,43.77,32.7,86.5,15.0,1010.2,207,2024,4,10,2,Summer
2024-04-10,Hyderabad,17.385,78.4867,mixed,68.57,124.04,37.57,11.06,1.57,24.21,32.8,71.8,23.6,1010.5,133,2024,4,10,2,Summer
2024-04-10,Pune,18.5204,73.8567,mixed,53.88,101.67,30.61,9.51,1.2,31.09,30.9,45.2,7.1,1015.8,104,2024,4,10,2,Summer
2024-04-10,Ahmedabad,23.0225,72.5714,industrial,121.94,175.78,57.02,14.47,1.9,45.01,34.0,39.0,12.7,1009.2,218,2024,4,10,2,Summer
2024-04-10,Jaipur,26.9124,75.7873,desert,70.61,153.43,45.23,17.42,1.73,49.79,31.2,44.4,17.0,1015.7,157,2024,4,10,2,Summer
2024-04-10,Lucknow,26.8467,80.9462,plains,119.38,268.87,64.87,15.3,2.91,50.77,32.1,58.8,7.6,1006.8,279,2024,4,10,2,Summer
2024-04-11,Delhi,28.6139,77.209,metropolitan,96.72,180.78,54.11,16.9,2.25,39.03,31.5,69.1,23.4,1006.2,166,2024,4,11,3,Summer
2024-04-11,Mumbai,19.076,72.8777,coastal,111.33,190.59,51.73,16.73,2.15,42.36,32.9,78.3,9.9,1012.8,205,2024,4,11,3,Summer
2024-04-11,Bengaluru,12.9716,77.5946,IT_hub,84.65,128.02,34.43,10.4,1.58,38.26,30.9,71.6,5.2,1012.6,151,2024,4,11,3,Summer
2024-04-11,Chennai,13.0827,80.2707,coastal,87.74,124.84,47.49,16.12,1.84,45.17,36.3,56.4,10.8,1016.6,154,2024,4,11,3,Summer
2024-04-11,Kolkata,22.5726,88.3639,metropolitan,132.26,180.89,46.05,14.81,1.92,55.61,31.6,84.5,11.9,1008.4,220,2024,4,11,3,Summer
2024-04-11,Hyderabad,17.385,78.4867,mixed,93.05,119.38,52.37,13.75,1.24,34.2,34.0,49.2,16.3,1009.6,159,2024,4,11,3,Summer
2024-04-11,Pune,18.5204,73.8567,mixed,68.95,142.5,33.17,10.82,1.2,32.73,25.3,60.4,10.2,1019.2,150,2024,4,11,3,Summer
2024-04-11,Ahmedabad,23.0225,72.5714,industrial,118.66,228.62,58.01,19.35,2.2,53.68,29.9,55.5,16.7,1000.8,226,2024,4,11,3,Summer
2024-04-11,Jaipur,26.9124,75.7873,desert,112.16,203.35,50.43,16.36,2.03,51.84,30.1,39.7,10.7,1008.3,186,2024,4,11,3,Summer
2024-04-11,Lucknow,26.8467,80.9462,plains,141.04,237.83,46.18,19.02,2.23,50.37,32.5,58.0,9.4,1015.4,216,2024,4,11,3,Summer
2024-04-12,Delhi,28.6139,77.209,metropolitan,135.73,288.39,68.87,19.46,2.42,42.22,28.5,44.0,5.8,1019.0,281,2024,4,12,4,Summer
2024-04-12,Mumbai,19.076,72.8777,coastal,118.67,233.85,51.35,13.88,1.83,41.18,33.9,84.2,9.2,1012.8,214,2024,4,12,4,Summer
2024-04-12,Bengaluru,12.9716,77.5946,IT_hub,86.95,139.24,38.7,10.03,1.16,40.29,26.0,56.9,10.4,1016.5,144,2024,4,12,4,Summer
2024-04-12,Chennai,13.0827,80.2707,coastal,65.61,141.88,44.58,13.08,1.17,30.62,34.6,59.9,24.2,1010.6,134,2024,4,12,4,Summer
2024-04-12,Kolkata,22.5726,88.3639,metropolitan,101.91,162.35,48.3,15.52,2.39,42.97,34.1,59.3,12.1,1007.2,158,2024,4,12,4,Summer
2024-04-12,Hyderabad,17.385,78.4867,mixed,50.26,123.92,35.26,9.56,1.07,38.23,30.2,46.5,24.9,1016.8,136,2024,4,12,4,Summer
2024-04-12,Pune,18.5204,73.8567,mixed,54.16,82.0,24.63,9.98,1.04,25.85,25.7,50.7,21.5,1000.6,89,2024,4,12,4,Summer
2024-04-12,Ahmedabad,23.0225,72.5714,industrial,82.51,208.72,51.22,19.88,1.9,38.91,29.8,60.7,6.7,1003.0,214,2024,4,12,4,Summer
2024-04-12,Jaipur,26.9124,75.7873,desert,105.2,135.1,54.47,13.23,1.77,43.49,30.8,44.6,11.6,1008.0,187,2024,4,12,4,Summer
2024-04-12,Lucknow,26.8467,80.9462,plains,122.9,185.66,62.0,19.25,1.89,44.83,29.9,76.1,14.7,1019.3,187,2024,4,12,4,Summer
2024-04-13,Delhi,28.6139,77.209,metropolitan,132.34,273.65,45.07,18.52,2.47,38.73,29.4,47.4,19.7,1017.1,294,2024,4,13,5,Summer
2024-04-13,Mumbai,19.076,72.8777,coastal,70.93,205.48,56.46,13.51,2.1,30.42,31.0,76.3,6.7,1008.9,220,2024,4,13,5,Summer
2024-04-13,Bengaluru,12.9716,77.5946,IT_hub,61.75,115.54,41.11,12.37,1.03,37.12,28.1,59.8,5.8,1008.2,118,2024,4,13,5,Summer
2024-04-13,Chennai,13.0827,80.2707,coastal,75.32,125.58,34.98,12.76,1.69,34.47,36.8,71.2,13.7,1017.3,132,2024,4,13,5,Summer
2024-04-13,Kolkata,22.5726,88.3639,metropolitan,82.68,203.1,54.64,20.23,2.04,35.13,34.8,65.8,18.2,1004.8,223,2024,4,13,5,Summer
2024-04-13,Hyderabad,17.385,78.4867,mixed,72.03,148.34,42.37,9.09,1.53,33.72,28.3,51.8,5.6,1006.1,141,2024,4,13,5,Summer
2024-04-13,Pune,18.5204,73.8567,mixed,50.39,97.93,32.77,6.69,0.76,28.33,28.1,61.7,20.3,1012.9,104,2024,4,13,5,Summer
2024-04-13,Ahmedabad,23.0225,72.5714,industrial,92.81,167.42,48.05,14.7,1.61,35.16,34.5,63.5,16.5,1017.3,162,2024,4,13,5,Summer
2024-04-13,Jaipur,26.9124,75.7873,desert,77.95,100.68,41.53,9.03,1.51,25.78,32.2,48.4,22.3,1000.3,143,2024,4,13,5,Summer
2024-04-13,Lucknow,26.8467,80.9462,plains,79.41,131.1,38.03,15.11,1.45,37.71,27.9,49.0,22.0,1003.5,129,2024,4,13,5,Summer
2024-04-14,Delhi,28.6139,77.209,metropolitan,89.64,134.53,33.97,11.39,1.6,28.27,32.1,66.8,21.2,1009.1,141,2024,4,14,6,Summer
2024-04-14,Mumbai,19.076,72.8777,coastal,77.47,156.78,48.33,13.8,1.68,28.81,32.8,75.2,14.6,1010.9,151,2024,4,14,6,Summer
2024-04-14,Bengaluru,12.9716,77.5946,IT_hub,57.98,98.67,21.24,8.89,1.03,20.34,28.1,60.5,20.5,1011.8,91,2024,4,14,6,Summer
2024-04-14,Chennai,13.0827,80.2707,coastal,67.12,148.37,42.04,13.27,1.55,26.68,34.7,68.8,12.4,1007.5,147,2024,4,14,6,Summer
2024-04-14,Kolkata,22.5726,88.3639,metropolitan,95.13,128.96,36.66,16.14,2.07,38.24,31.2,57.3,17.0,1014.0,173,2024,4,14,6,Summer
2024-04-14,Hyderabad,17.385,78.4867,mixed,60.23,98.23,26.75,9.42,1.28,20.69,29.5,71.8,22.8,1016.4,92,2024,4,14,6,Summer
2024-04-14,Pune,18.5204,73.8567,mixed,47.25,86.24,25.85,9.2,0.83,30.22,27.3,65.9,17.0,1013.8,80,2024,4,14,6,Summer
2024-04-14,Ahmedabad,23.0225,72.5714,industrial,65.62,135.17,50.57,9.89,1.38,43.34,32.4,38.1,12.5,1010.5,127,2024,4,14,6,Summer
2024-04-14,Jaipur,26.9124,75.7873,desert,79.08,166.17,34.06,12.7,1.4,41.09,28.2,41.9,18.4,1013.6,162,2024,4,14,6,Summer
2024-04-14,Lucknow,26.8467,80.9462,plains,104.36,194.31,59.32,16.03,2.38,38.04,31.6,60.9,6.1,1001.6,190,2024,4,14,6,Summer
2024-04-15,Delhi,28.6139,77.209,metropolitan,114.83,156.52,49.39,13.22,2.05,34.03,30.0,59.1,22.7,1009.8,204,2024,4,15,0,Summer
2024-04-15,Mumbai,19.076,72.8777,coastal,69.26,120.77,48.51,15.34,1.8,40.39,30.9,78.8,21.6,1019.8,123,2024,4,15,0,Summer
2024-04-15,Bengaluru,12.9716,77.5946,IT_hub,61.31,122.11,32.06,7.72,1.16,33.48,30.1,69.7,24.5,1016.5,111,2024,4,15,0,Summer
2024-04-15,Chennai,13.0827,80.2707,coastal,104.7,140.5,51.93,10.76,1.71,50.69,35.7,55.5,19.7,1002.0,162,2024,4,15,0,Summer
2024-04-15,Kolkata,22.5726,88.3639,metropolitan,78.15,211.01,53.83,15.64,1.71,32.11,31.1,84.3,22.3,1010.5,230,2024,4,15,0,Summer
2024-04-15,Hyderabad,17.385,78.4867,mixed,97.02,123.83,51.76,10.73,1.25,39.6,29.4,69.4,8.4,1005.3,160,2024,4,15,0,Summer
2024-04-15,Pune,18.5204,73.8567,mixed,85.18,119.43,41.69,9.73,1.56,34.41,29.1,70.6,10.0,1003.6,131,2024,4,15,0,Summer
2024-04-15,Ahmedabad,23.0225,72.5714,industrial,80.58,202.51,57.09,19.17,2.3,42.78,30.2,42.3,9.5,1013.8,188,2024,4,15,0,Summer
2024-04-15,Jaipur,26.9124,75.7873,desert,79.93,139.75,38.51,12.38,1.63,33.73,32.6,31.6,14.3,1017.3,135,2024,4,15,0,Summer
2024-04-15,Lucknow,26.8467,80.9462,plains,142.11,250.24,67.75,16.26,2.41,38.07,30.6,70.7,16.7,1015.1,241,2024,4,15,0,Summer
2024-04-16,Delhi,28.6139,77.209,metropolitan,124.59,288.78,57.59,21.91,2.11,59.59,27.1,68.3,8.6,1002.5,298,2024,4,16,1,Summer
2024-04-16,Mumbai,19.076,72.8777,coastal,75.9,178.69,46.46,20.36,1.96,53.8,32.6,67.6,15.4,1007.6,180,2024,4,16,1,Summer
2024-04-16,Bengaluru,12.9716,77.5946,IT_hub,75.6,109.66,43.81,10.37,1.28,30.66,29.9,60.3,12.2,1011.8,121,2024,4,16,1,Summer
2024-04-16,Chennai,13.0827,80.2707,coastal,75.77,194.19,36.87,15.54,1.51,43.34,33.1,78.6,7.0,1007.4,198,2024,4,16,1,Summer
2024-04-16,Kolkata,22.5726,88.3639,metropolitan,105.12,172.37,55.15,21.06,2.11,50.91,34.1,70.2,10.7,1019.4,182,2024,4,16,1,Summer
2024-04-16,Hyderabad,17.385,78.4867,mixed,73.3,133.4,39.49,12.36,1.56,45.97,31.0,60.7,12.4,1014.8,143,2024,4,16,1,Summer
2024-04-16,Pune,18.5204,73.8567,mixed,48.69,79.75,30.97,8.28,0.84,31.16,25.8,64.8,20.8,1004.9,77,2024,4,16,1,Summer
2024-04-16,Ahmedabad,23.0225,72.5714,industrial,118.24,150.47,65.62,19.94,1.84,50.87,30.2,61.8,19.5,1017.1,178,2024,4,16,1,Summer
2024-04-16,Jaipur,26.9124,75.7873,desert,87.41,164.49,33.33,10.76,1.44,28.21,28.7,58.7,22.0,1003.3,177,2024,4,16,1,Summer
2024-04-16,Lucknow,26.8467,80.9462,plains,115.46,239.3,62.46,17.25,2.6,55.95,31.2,49.2,15.8,1004.4,233,2024,4,16,1,Summer
2024-04-17,Delhi,28.6139,77.209,metropolitan,121.08,207.3,57.73,18.69,2.89,42.14,29.3,65.9,18.5,1001.6,198,2024,4,17,2,Summer
2024-04-17,Mumbai,19.076,72.8777,coastal,74.91,126.23,44.04,13.04,1.27,30.66,35.4,65.9,24.4,1012.1,120,2024,4,17,2,Summer
2024-04-17,Bengaluru,12.9716,77.5946,IT_hub,57.63,98.33,27.15,10.7,1.31,34.75,28.0,54.8,21.4,1009.7,94,2024,4,17,2,Summer
2024-04-17,Chennai,13.0827,80.2707,coastal,84.77,190.74,51.61,16.38,1.59,46.53,32.2,78.3,6.2,1007.8,176,2024,4,17,2,Summer
2024-04-17,Kolkata,22.5726,88.3639,metropolitan,113.27,282.73,47.71,21.05,2.73,38.24,32.5,85.0,8.7,1013.8,268,2024,4,17,2,Summer
2024-04-17,Hyderabad,17.385,78.4867,mixed,63.37,142.27,37.99,13.94,1.82,38.64,29.4,57.8,7.5,1012.9,139,2024,4,17,2,Summer
2024-04-17,Pune,18.5204,73.8567,mixed,69.12,129.13,29.68,8.22,1.43,41.46,25.5,70.7,17.7,1011.6,134,2024,4,17,2,Summer
2024-04-17,Ahmedabad,23.0225,72.5714,industrial,91.0,161.03,46.76,13.23,1.86,41.37,32.9,47.2,19.3,1000.4,175,2024,4,17,2,Summer
2024-04-17,Jaipur,26.9124,75.7873,desert,73.05,168.44,31.75,10.57,1.56,38.65,29.8,59.7,24.8,1017.5,168,2024,4,17,2,Summer
2024-04-17,Lucknow,26.8467,80.9462,plains,142.5,176.86,59.06,18.65,2.92,51.87,31.2,47.1,10.7,1009.0,215,2024,4,17,2,Summer
2024-04-18,Delhi,28.6139,77.209,metropolitan,160.17,198.45,66.37,21.11,2.56,47.41,27.5,51.9,10.8,1012.2,263,2024,4,18,3,Summer
2024-04-18,Mumbai,19.076,72.8777,coastal,69.27,122.65,40.29,11.62,1.97,41.81,33.8,71.8,21.7,1001.7,133,2024,4,18,3,Summer
2024-04-18,Bengaluru,12.9716,77.5946,IT_hub,81.1,106.13,33.28,9.79,1.44,36.7,29.7,76.1,14.9,1015.8,123,2024,4,18,3,Summer
2024-04-18,Chennai,13.0827,80.2707,coastal,83.18,188.27,41.42,15.36,2.14,35.9,32.3,74.1,19.3,1015.7,191,2024,4,18,3,Summer
2024-04-18,Kolkata,22.5726,88.3639,metropolitan,89.72,189.69,68.39,17.09,1.93,43.69,32.3,69.7,16.4,1018.1,185,2024,4,18,3,Summer
2024-04-18,Hyderabad,17.385,78.4867,mixed,90.7,118.88,46.37,10.71,1.26,33.81,29.6,48.2,8.6,1015.5,154,2024,4,18,3,Summer
2024-04-18,Pune,18.5204,73.8567,mixed,51.27,92.33,30.44,6.63,0.81,21.83,29.3,45.5,20.3,1019.2,84,2024,4,18,3,Summer
2024-04-18,Ahmedabad,23.0225,72.5714,industrial,91.69,128.98,51.89,11.6,2.04,37.54,29.8,64.8,23.2,1003.5,153,2024,4,18,3,Summer
2024-04-18,Jaipur,26.9124,75.7873,desert,100.02,199.15,46.84,15.86,1.92,47.92,29.0,37.6,8.5,1000.2,181,2024,4,18,3,Summer
2024-04-18,Lucknow,26.8467,80.9462,plains,73.39,147.24,39.99,13.12,1.74,34.27,31.0,57.4,23.2,1000.6,157,2024,4,18,3,Summer
2024-04-19,Delhi,28.6139,77.209,metropolitan,115.28,223.52,50.69,20.93,2.81,49.07,28.9,46.8,8.1,1003.3,216,2024,4,19,4,Summer
2024-04-19,Mumbai,19.076,72.8777,coastal,79.95,203.81,62.71,17.51,1.9,33.61,30.7,62.1,17.7,1003.3,185,2024,4,19,4,Summer
2024-04-19,Bengaluru,12.9716,77.5946,IT_hub,80.1,123.24,46.23,11.41,1.15,41.35,30.9,62.1,7.9,1003.3,121,2024,4,19,4,Summer
2024-04-19,Chennai,13.0827,80.2707,coastal,89.42,133.43,36.31,15.25,1.74,45.92,36.0,75.5,5.8,1003.1,147,2024,4,19,4,Summer
2024-04-19,Kolkata,22.5726,88.3639,metropolitan,95.35,189.58,56.06,21.88,2.65,52.45,30.0,79.5,13.5,1004.8,196,2024,4,19,4,Summer
2024-04-19,Hyderabad,17.385,78.4867,mixed,76.22,105.17,35.64,8.21,1.06,36.09,28.2,56.1,20.6,1007.2,120,2024,4,19,4,Summer
2024-04-19,Pune,18.5204,73.8567,mixed,65.91,118.39,29.36,9.07,0.97,33.44,27.4,71.3,21.1,1009.3,121,2024,4,19,4,Summer
